ID,Category,Status,Latitude,Longitude
1522,Pothole,Completed,23.25804643266285,77.40435358779354
1523,Water Supply,Cancelled,23.246013730047217,77.4309428715401
1524,Pothole,Completed,23.235958686409063,77.40229076896786
1525,Pothole,Completed,23.239949465345642,77.3951435624224
1526,Streetlight,Completed,23.238736533813125,77.38768130051251
1527,Water Supply,Pending,23.288284607874736,77.41060158725307
1528,Waste,Cancelled,23.27545755041511,77.41152792593519
1529,Streetlight,Pending,23.287965687916174,77.43305452262418
1530,Streetlight,Pending,23.256284429190472,77.39587432178676
1531,Streetlight,Completed,23.246602108899758,77.4054594764201
1532,Waste,Pending,23.27779759183255,77.43110434433362
1533,Streetlight,Completed,23.249475235082468,77.43201741664494
1534,Waste,Pending,23.247863002422317,77.40567666455873
1535,Streetlight,Completed,23.243850359532466,77.4101474413972
1536,Streetlight,Completed,23.237680738693452,77.40079715345095
1537,Waste,Pending,23.245287783661002,77.43855329270515
1538,Drainage,Pending,23.251219184908432,77.3897186259445
1539,Waste,Pending,23.270339652488744,77.43862496538009
1540,Drainage,Completed,23.233653890533166,77.42363198711011
1541,Pothole,Completed,23.242530416379918,77.4144943291612
1542,Waste,Pending,23.2784414184175,77.38455954364707
1543,Waste,Completed,23.238715315415025,77.41113577150932
1544,Water Supply,Pending,23.25045870879135,77.40706488630016
1545,Waste,Cancelled,23.281779535311486,77.3922731287185
1546,Waste,Pending,23.239195518668605,77.42198457621004
1547,Pothole,Completed,23.23486421013709,77.44086905444209
1548,Streetlight,Pending,23.2589722797048,77.41633132866387
1549,Pothole,Pending,23.24804517067671,77.42548519658664
1550,Waste,Pending,23.26370450186903,77.38670702715396
1551,Waste,Completed,23.278128293429006,77.40766001974902
1552,Waste,Pending,23.238128909289163,77.38958150910986
1553,Waste,Cancelled,23.264741945073254,77.41936775013218
1554,Pothole,Completed,23.26023052562339,77.43890892949285
1555,Streetlight,Completed,23.23854472716079,77.42230666394829
1556,Waste,Pending,23.26733990913174,77.38720818289886
1557,Pothole,Completed,23.246318425071642,77.40387997229911
1558,Pothole,Pending,23.259170059112638,77.41563980276645
1559,Water Supply,Completed,23.23483633945662,77.406792465368
1560,Water Supply,Cancelled,23.257475043432816,77.4326186406285
1561,Drainage,Cancelled,23.248287808082566,77.4314802602826
1562,Waste,Pending,23.27924287267112,77.41930986120619
1563,Waste,Completed,23.23331872361984,77.40500747670796
1564,Pothole,Completed,23.255016436495097,77.39792018242579
1565,Waste,Pending,23.257405885447884,77.38895245909278
1566,Pothole,Completed,23.273400364577945,77.4038938610092
1567,Drainage,Pending,23.264357254505413,77.40739035103246
1568,Drainage,Pending,23.26993274023165,77.42314937550624
1569,Drainage,Pending,23.276522957139104,77.42208958945785
1570,Pothole,Pending,23.28163217841949,77.38680648837847
1571,Streetlight,Pending,23.248732529803345,77.40631555892587
1572,Pothole,Completed,23.262181362321833,77.39350673203303
1573,Waste,Completed,23.28030648470635,77.39200876231901
1574,Streetlight,Pending,23.289267067857903,77.43223812898424
1575,Waste,Pending,23.283271158662625,77.38511491300297
1576,Pothole,Pending,23.25218803575746,77.40775097255413
1577,Pothole,Completed,23.241609991033116,77.39269221934599
1578,Streetlight,Completed,23.259263552244395,77.4353598129407
1579,Drainage,Pending,23.27439848711016,77.4160224307965
1580,Pothole,Completed,23.259454144245197,77.3964828381826
1581,Drainage,Pending,23.258890851798817,77.41274563722997
1582,Waste,Completed,23.280193825264906,77.42648918158218
1583,Pothole,Completed,23.25158422674403,77.44008708053516
1584,Streetlight,Completed,23.2814876804887,77.39582676025472
1585,Streetlight,Completed,23.2543082880571,77.43577090632776
1586,Water Supply,Pending,23.2495939863407,77.43865824685005
1587,Waste,Completed,23.25713939467198,77.43758523267192
1588,Streetlight,Completed,23.275646817520492,77.42072486141171
1589,Streetlight,Pending,23.237460121671837,77.42038923926609
1590,Water Supply,Pending,23.241685152952318,77.40679263799103
1591,Waste,Pending,23.286986689539784,77.42774387293822
1592,Drainage,Cancelled,23.24042949764288,77.41447764110106
1593,Streetlight,Completed,23.26396363907586,77.4232462842737
1594,Waste,Pending,23.264658867999714,77.40830747423092
1595,Pothole,Pending,23.259277467723013,77.42648978784258
1596,Pothole,Completed,23.268584714914606,77.43206829105627
1597,Streetlight,Completed,23.243689603547853,77.39138617539616
1598,Drainage,Pending,23.2630597360666,77.43257578293445
1599,Streetlight,Pending,23.25223039531481,77.41501779190742
1600,Streetlight,Completed,23.26960003557775,77.43327995454541
