ID,Category,Status,Latitude,Longitude,priority_label,priority_level,risk_score
970,Drainage,Completed,23.24912902725886,77.3975214832103,0,LOW,0.3333333333333333
971,Pothole,Completed,23.25102621159635,77.40011986526054,1,MEDIUM,0.6666666666666666
972,Waste,Completed,23.24948090664483,77.40055475387592,0,LOW,0.3333333333333333
973,Waste,Completed,23.251477620961776,77.40272131719168,0,LOW,0.3333333333333333
974,Waste,Cancelled,23.251230734968026,77.39738235920177,0,LOW,0.3333333333333333
975,Waste,Completed,23.248129122595913,77.39396097568836,0,LOW,0.3333333333333333
976,Streetlight,Cancelled,23.25217196423235,77.40036769908951,0,LOW,0.3333333333333333
977,Streetlight,Completed,23.248928073109777,77.40360102236303,0,LOW,0.3333333333333333
978,Streetlight,Pending,23.25161611559656,77.40247789270589,1,MEDIUM,0.6666666666666666
979,Pothole,Completed,23.250734574626804,77.40041931883056,1,MEDIUM,0.6666666666666666
980,Drainage,Pending,23.25367636735359,77.39901672762875,1,MEDIUM,0.6666666666666666
981,Waste,Pending,23.249553068035254,77.40161424519329,1,MEDIUM,0.6666666666666666
982,Pothole,Completed,23.249301366407764,77.3980529076006,0,LOW,0.3333333333333333
983,Drainage,Completed,23.249961160788224,77.40095271553872,1,MEDIUM,0.6666666666666666
984,Waste,Pending,23.24939364043433,77.40101094031834,1,MEDIUM,0.6666666666666666
985,Waste,Pending,23.251599883803884,77.402120419815,1,MEDIUM,0.6666666666666666
986,Drainage,Pending,23.24676737878313,77.40551932007783,1,MEDIUM,0.6666666666666666
987,Pothole,Cancelled,23.24789263516171,77.40078483193436,1,MEDIUM,0.6666666666666666
988,Streetlight,Pending,23.24786439415684,77.3989820727486,1,MEDIUM,0.6666666666666666
989,Waste,Pending,23.251900615183946,77.39994885137563,1,MEDIUM,0.6666666666666666
990,Streetlight,Completed,23.253421226745164,77.39646184819023,0,LOW,0.3333333333333333
991,Pothole,Completed,23.249791101562924,77.39861057373783,1,MEDIUM,0.6666666666666666
992,Waste,Pending,23.24966235655362,77.39918143512378,1,MEDIUM,0.6666666666666666
993,Streetlight,Completed,23.250140104326228,77.39895182320414,0,LOW,0.3333333333333333
994,Waste,Pending,23.252323756605215,77.40030470974408,1,MEDIUM,0.6666666666666666
995,Pothole,Cancelled,23.248145293731618,77.39835516013524,1,MEDIUM,0.6666666666666666
996,Waste,Pending,23.25047673796547,77.40224206133466,1,MEDIUM,0.6666666666666666
997,Waste,Pending,23.251950395259566,77.40000041412985,1,MEDIUM,0.6666666666666666
998,Waste,Pending,23.25100218833988,77.39998139935773,1,MEDIUM,0.6666666666666666
999,Waste,Pending,23.2503791632332,77.39934421056698,1,MEDIUM,0.6666666666666666
1000,Water Supply,Completed,23.252002092185133,77.40031038136772,1,MEDIUM,0.6666666666666666
1001,Waste,Pending,23.244593535414,77.40165019652935,1,MEDIUM,0.6666666666666666
1002,Pothole,Pending,23.25135575063906,77.39826573956859,1,MEDIUM,0.6666666666666666
1003,Waste,Pending,23.248691848633744,77.39868376702185,1,MEDIUM,0.6666666666666666
1004,Pothole,Pending,23.246338734206287,77.39939254794245,1,MEDIUM,0.6666666666666666
1005,Water Supply,Pending,23.25102240519905,77.39730825815306,2,HIGH,1.0
1006,Waste,Completed,23.252747317090325,77.39836148428056,0,LOW,0.3333333333333333
1007,Water Supply,Completed,23.249725102970743,77.39904755825292,1,MEDIUM,0.6666666666666666
1008,Waste,Cancelled,23.251905749094405,77.40174877836144,0,LOW,0.3333333333333333
1009,Streetlight,Completed,23.253224556515978,77.40052512265801,0,LOW,0.3333333333333333
1010,Pothole,Completed,23.252629828907168,77.40038717982274,0,LOW,0.3333333333333333
1011,Drainage,Pending,23.253279929058746,77.40170179592434,1,MEDIUM,0.6666666666666666
1012,Streetlight,Completed,23.251484254982145,77.39972525642321,0,LOW,0.3333333333333333
1013,Pothole,Completed,23.250150867277803,77.40078092969986,1,MEDIUM,0.6666666666666666
1014,Waste,Completed,23.24679606837621,77.39979355649415,0,LOW,0.3333333333333333
1015,Waste,Pending,23.249507875023745,77.40053072469881,1,MEDIUM,0.6666666666666666
1016,Water Supply,Pending,23.248313506809367,77.39883448268478,2,HIGH,1.0
1017,Pothole,Completed,23.254341885434997,77.39512236568345,0,LOW,0.3333333333333333
1018,Pothole,Completed,23.249648228375136,77.39973144167563,1,MEDIUM,0.6666666666666666
1019,Drainage,Cancelled,23.25024640961357,77.4028454962722,1,MEDIUM,0.6666666666666666
1020,Pothole,Pending,23.251102970752083,77.4018524308045,1,MEDIUM,0.6666666666666666
1021,Water Supply,Pending,23.250087204892743,77.40193079496919,2,HIGH,1.0
1022,Streetlight,Pending,23.25339010208086,77.40247226144362,1,MEDIUM,0.6666666666666666
1023,Streetlight,Completed,23.248754701276532,77.40017731518194,0,LOW,0.3333333333333333
1024,Drainage,Pending,23.250389214910474,77.40039463141481,2,HIGH,1.0
1025,Waste,Pending,23.248515058828605,77.39876469620914,1,MEDIUM,0.6666666666666666
1026,Waste,Cancelled,23.24735995497756,77.39936785428795,0,LOW,0.3333333333333333
1027,Pothole,Pending,23.24877646181819,77.40123154229954,2,HIGH,1.0
1028,Waste,Completed,23.249925926405904,77.40240776887434,0,LOW,0.3333333333333333
1029,Streetlight,Pending,23.249141395550964,77.39972110744864,1,MEDIUM,0.6666666666666666
1030,Water Supply,Completed,23.248615158040252,77.3990996214703,1,MEDIUM,0.6666666666666666
1031,Pothole,Completed,23.247187365072655,77.40000105591771,0,LOW,0.3333333333333333
1032,Pothole,Cancelled,23.249833788854744,77.40120241349787,1,MEDIUM,0.6666666666666666
1033,Water Supply,Cancelled,23.246990559251937,77.39711229036774,1,MEDIUM,0.6666666666666666
1034,Pothole,Pending,23.25152011192738,77.39540763809373,1,MEDIUM,0.6666666666666666
1035,Pothole,Pending,23.25016487950587,77.39889892630102,2,HIGH,1.0
1036,Pothole,Pending,23.24708489700107,77.39755857514818,1,MEDIUM,0.6666666666666666
1037,Water Supply,Completed,23.2493815818459,77.39898371960471,1,MEDIUM,0.6666666666666666
1038,Streetlight,Completed,23.248495687188814,77.39970443936237,0,LOW,0.3333333333333333
1039,Drainage,Pending,23.25063834902084,77.39909350318196,2,HIGH,1.0
1040,Drainage,Completed,23.252680900892045,77.40290493506895,0,LOW,0.3333333333333333
1041,Pothole,Pending,23.24624965506071,77.4006534895292,1,MEDIUM,0.6666666666666666
1042,Pothole,Completed,23.250230052158297,77.40060094871923,1,MEDIUM,0.6666666666666666
1043,Drainage,Cancelled,23.24967973440887,77.40124441428809,1,MEDIUM,0.6666666666666666
1044,Pothole,Pending,23.251342680152906,77.39772233376445,1,MEDIUM,0.6666666666666666
1045,Drainage,Pending,23.250426393256475,77.40207822357485,2,HIGH,1.0
1046,Water Supply,Pending,23.24849606133652,77.39984847142694,2,HIGH,1.0
1047,Streetlight,Completed,23.249361892128668,77.40134096123448,0,LOW,0.3333333333333333
1048,Streetlight,Completed,23.248407948286392,77.39785628553392,0,LOW,0.3333333333333333
1049,Drainage,Pending,23.252152014277197,77.39689248246798,1,MEDIUM,0.6666666666666666
1050,Drainage,Pending,23.250042623297343,77.40163577931605,2,HIGH,1.0
1051,Pothole,Pending,23.240752819052194,77.42211987276809,1,MEDIUM,0.6666666666666666
1052,Waste,Pending,23.238195896891284,77.42123401189916,1,MEDIUM,0.6666666666666666
1053,Pothole,Completed,23.23826067383745,77.4213671386464,0,LOW,0.3333333333333333
1054,Streetlight,Pending,23.242250869568828,77.4172680885776,1,MEDIUM,0.6666666666666666
1055,Pothole,Completed,23.237621176214265,77.42242388797078,0,LOW,0.3333333333333333
1056,Streetlight,Completed,23.24328534590651,77.42052250106246,0,LOW,0.3333333333333333
1057,Pothole,Pending,23.238198758530704,77.4192614457215,1,MEDIUM,0.6666666666666666
1058,Streetlight,Pending,23.241276783851216,77.42028677693469,1,MEDIUM,0.6666666666666666
1059,Waste,Completed,23.2393427630485,77.41644752953421,0,LOW,0.3333333333333333
1060,Streetlight,Cancelled,23.241206374862163,77.42081730562296,0,LOW,0.3333333333333333
1061,Pothole,Pending,23.23891177199577,77.41794125698364,1,MEDIUM,0.6666666666666666
1062,Waste,Pending,23.239674414187853,77.41729465942831,1,MEDIUM,0.6666666666666666
1063,Waste,Pending,23.24008183835079,77.41695528162757,1,MEDIUM,0.6666666666666666
1064,Streetlight,Completed,23.23799562508843,77.42222537674998,0,LOW,0.3333333333333333
1065,Pothole,Pending,23.24148164869084,77.41874147321262,1,MEDIUM,0.6666666666666666
1066,Waste,Pending,23.238973572867057,77.42306745541984,1,MEDIUM,0.6666666666666666
1067,Water Supply,Completed,23.23954280016932,77.4189283970739,1,MEDIUM,0.6666666666666666
1068,Streetlight,Completed,23.238011301250783,77.41658528408482,0,LOW,0.3333333333333333
1069,Water Supply,Pending,23.234875332682407,77.4177669511201,2,HIGH,1.0
1070,Pothole,Completed,23.2396179444748,77.42247162324001,0,LOW,0.3333333333333333
1071,Pothole,Completed,23.244825230843222,77.41968820364413,0,LOW,0.3333333333333333
1072,Drainage,Pending,23.241569208575793,77.41890342540702,1,MEDIUM,0.6666666666666666
1073,Pothole,Pending,23.23996147924053,77.42032003645171,2,HIGH,1.0
1074,Streetlight,Completed,23.23947421834158,77.42100356547233,0,LOW,0.3333333333333333
1075,Waste,Pending,23.240044931785626,77.4222347976318,1,MEDIUM,0.6666666666666666
1076,Pothole,Completed,23.24109423823035,77.42289699845979,0,LOW,0.3333333333333333
1077,Waste,Cancelled,23.237638374369386,77.41928046270843,0,LOW,0.3333333333333333
1078,Waste,Pending,23.242228643389335,77.41734790462783,1,MEDIUM,0.6666666666666666
1079,Waste,Pending,23.24143076263088,77.41917306967775,1,MEDIUM,0.6666666666666666
1080,Waste,Pending,23.241436371451417,77.42052056101316,1,MEDIUM,0.6666666666666666
1081,Water Supply,Completed,23.240876951477617,77.41807248214758,1,MEDIUM,0.6666666666666666
1082,Waste,Cancelled,23.240039233315382,77.41808569817022,0,LOW,0.3333333333333333
1083,Streetlight,Completed,23.241345722471937,77.4206875757631,0,LOW,0.3333333333333333
1084,Drainage,Pending,23.24118362826748,77.41990269529686,1,MEDIUM,0.6666666666666666
1085,Streetlight,Completed,23.23929191857812,77.42006559399083,0,LOW,0.3333333333333333
1086,Waste,Pending,23.238852796454204,77.4184830093306,1,MEDIUM,0.6666666666666666
1087,Streetlight,Completed,23.24020371259052,77.41953919857158,0,LOW,0.3333333333333333
1088,Streetlight,Pending,23.24309804030299,77.41815153371147,1,MEDIUM,0.6666666666666666
1089,Streetlight,Pending,23.237521785848692,77.42178039682226,1,MEDIUM,0.6666666666666666
1090,Drainage,Completed,23.237064949468493,77.42207049866946,0,LOW,0.3333333333333333
1091,Water Supply,Completed,23.240329521682472,77.41630762427553,1,MEDIUM,0.6666666666666666
1092,Streetlight,Pending,23.240101775403712,77.41814097827962,1,MEDIUM,0.6666666666666666
1093,Pothole,Pending,23.240346683328735,77.41700694148982,1,MEDIUM,0.6666666666666666
1094,Streetlight,Completed,23.240487906395817,77.41869995213119,0,LOW,0.3333333333333333
1095,Waste,Completed,23.23955359549073,77.41983312406042,0,LOW,0.3333333333333333
1096,Drainage,Pending,23.2429797268772,77.4171007095606,1,MEDIUM,0.6666666666666666
1097,Waste,Pending,23.236798192043047,77.41815628037375,1,MEDIUM,0.6666666666666666
1098,Pothole,Pending,23.238343005950437,77.41799208525583,1,MEDIUM,0.6666666666666666
1099,Drainage,Cancelled,23.239793490479705,77.4204145346588,1,MEDIUM,0.6666666666666666
1100,Streetlight,Completed,23.23671362237769,77.42013868867407,0,LOW,0.3333333333333333
1101,Pothole,Completed,23.239648291191138,77.41855652489333,0,LOW,0.3333333333333333
1102,Pothole,Completed,23.243322940331453,77.42035364174428,0,LOW,0.3333333333333333
1103,Drainage,Pending,23.24004177297659,77.41890663983082,1,MEDIUM,0.6666666666666666
1104,Pothole,Completed,23.240461401811437,77.41945668977935,1,MEDIUM,0.6666666666666666
1105,Drainage,Pending,23.237479670469657,77.4233469041806,1,MEDIUM,0.6666666666666666
1106,Waste,Pending,23.23876727718392,77.42268092210358,1,MEDIUM,0.6666666666666666
1107,Drainage,Pending,23.23924960723935,77.41740083752615,1,MEDIUM,0.6666666666666666
1108,Drainage,Pending,23.239364569806487,77.42165946483576,1,MEDIUM,0.6666666666666666
1109,Waste,Cancelled,23.24256328759001,77.42162279310898,0,LOW,0.3333333333333333
1110,Pothole,Pending,23.24111538212145,77.41770347342249,1,MEDIUM,0.6666666666666666
1111,Waste,Completed,23.23777708408613,77.42163755528752,0,LOW,0.3333333333333333
1112,Streetlight,Completed,23.24049300955686,77.42307586383683,0,LOW,0.3333333333333333
1113,Pothole,Pending,23.240996443496993,77.41775491038752,1,MEDIUM,0.6666666666666666
1114,Streetlight,Pending,23.24228029807704,77.41816499435798,1,MEDIUM,0.6666666666666666
1115,Waste,Pending,23.243161081373135,77.4220353229337,1,MEDIUM,0.6666666666666666
1116,Waste,Completed,23.237969811616345,77.42054299062166,0,LOW,0.3333333333333333
1117,Waste,Pending,23.23837828497758,77.42110295255048,1,MEDIUM,0.6666666666666666
1118,Pothole,Pending,23.237484844282168,77.4206811784328,1,MEDIUM,0.6666666666666666
1119,Streetlight,Completed,23.239531960281784,77.42078139184186,0,LOW,0.3333333333333333
1120,Drainage,Completed,23.24093271674889,77.41734705574338,0,LOW,0.3333333333333333
1121,Streetlight,Pending,23.241974669033176,77.42209463541325,1,MEDIUM,0.6666666666666666
1122,Pothole,Completed,23.239848097952713,77.42233917998486,0,LOW,0.3333333333333333
1123,Water Supply,Completed,23.23936030495349,77.41954121851187,1,MEDIUM,0.6666666666666666
1124,Streetlight,Completed,23.240303515984497,77.41991304610038,0,LOW,0.3333333333333333
1125,Water Supply,Completed,23.238329714196738,77.41693778499489,1,MEDIUM,0.6666666666666666
1126,Pothole,Pending,23.244179077443388,77.42102850951204,1,MEDIUM,0.6666666666666666
1127,Waste,Completed,23.236784677945764,77.42114411488343,0,LOW,0.3333333333333333
1128,Waste,Completed,23.24036948115779,77.419875617966,0,LOW,0.3333333333333333
1129,Streetlight,Completed,23.244047212438456,77.42224870671974,0,LOW,0.3333333333333333
1130,Waste,Completed,23.240013599689117,77.41933184553804,0,LOW,0.3333333333333333
1131,Pothole,Completed,23.239619921929997,77.42112921185179,0,LOW,0.3333333333333333
1132,Pothole,Pending,23.239285109154377,77.41796067132262,1,MEDIUM,0.6666666666666666
1133,Streetlight,Completed,23.239639216636473,77.41995289569826,0,LOW,0.3333333333333333
1134,Streetlight,Completed,23.242745696949353,77.4196512914842,0,LOW,0.3333333333333333
1135,Waste,Completed,23.23557627617734,77.42045061584409,0,LOW,0.3333333333333333
1136,Pothole,Pending,23.24306686740259,77.41926094614233,1,MEDIUM,0.6666666666666666
1137,Streetlight,Cancelled,23.237152085695097,77.41973705480866,0,LOW,0.3333333333333333
1138,Water Supply,Completed,23.23946669534153,77.42165209434289,1,MEDIUM,0.6666666666666666
1139,Streetlight,Pending,23.239141511159403,77.41912647152553,1,MEDIUM,0.6666666666666666
1140,Water Supply,Completed,23.24117710653954,77.41678684579853,1,MEDIUM,0.6666666666666666
1141,Drainage,Completed,23.236803751296232,77.42349916780842,0,LOW,0.3333333333333333
1142,Streetlight,Completed,23.24092434533216,77.42276290815738,0,LOW,0.3333333333333333
1143,Waste,Pending,23.244048619246573,77.4174154746098,1,MEDIUM,0.6666666666666666
1144,Streetlight,Completed,23.23727365199081,77.42137941561049,0,LOW,0.3333333333333333
1145,Streetlight,Pending,23.24037941233522,77.4189940504589,1,MEDIUM,0.6666666666666666
1146,Streetlight,Completed,23.238676035644406,77.42052697443066,0,LOW,0.3333333333333333
1147,Pothole,Completed,23.240851774412384,77.42058844825803,1,MEDIUM,0.6666666666666666
1148,Pothole,Completed,23.24003829555483,77.41953118439937,1,MEDIUM,0.6666666666666666
1149,Pothole,Completed,23.23871702618191,77.41843246866883,0,LOW,0.3333333333333333
1150,Pothole,Completed,23.24097574456974,77.41861891789537,0,LOW,0.3333333333333333
1151,Waste,Pending,23.24360869621957,77.41816761616904,1,MEDIUM,0.6666666666666666
1152,Drainage,Completed,23.239618192416543,77.41833635558353,0,LOW,0.3333333333333333
1153,Waste,Pending,23.241439515884295,77.4198656434199,1,MEDIUM,0.6666666666666666
1154,Waste,Pending,23.237413454084255,77.41856848002178,1,MEDIUM,0.6666666666666666
1155,Pothole,Pending,23.238087127246363,77.42136410413143,1,MEDIUM,0.6666666666666666
1156,Streetlight,Completed,23.24094481255576,77.42297449231067,0,LOW,0.3333333333333333
1157,Pothole,Pending,23.24296823205707,77.41883989351726,1,MEDIUM,0.6666666666666666
1158,Waste,Pending,23.24071122669757,77.42047880900107,1,MEDIUM,0.6666666666666666
1159,Streetlight,Pending,23.239373883938953,77.42099937022061,1,MEDIUM,0.6666666666666666
1160,Pothole,Pending,23.239998582810845,77.42094400454184,2,HIGH,1.0
1161,Water Supply,Completed,23.23749918453206,77.42015191053584,1,MEDIUM,0.6666666666666666
1162,Water Supply,Completed,23.24120903065271,77.42148536483673,1,MEDIUM,0.6666666666666666
1163,Pothole,Pending,23.241764666124645,77.42096449790536,1,MEDIUM,0.6666666666666666
1164,Pothole,Completed,23.23909581933433,77.41752467515535,0,LOW,0.3333333333333333
1165,Streetlight,Completed,23.23905991570448,77.42173831212878,0,LOW,0.3333333333333333
1166,Waste,Completed,23.2405317564593,77.42177458167454,0,LOW,0.3333333333333333
1167,Pothole,Pending,23.23912656052792,77.41847342779164,1,MEDIUM,0.6666666666666666
1168,Pothole,Completed,23.239867734770748,77.4200758756709,1,MEDIUM,0.6666666666666666
1169,Water Supply,Pending,23.24419944357833,77.42136665798563,2,HIGH,1.0
1170,Waste,Pending,23.239505948598502,77.41958137236084,1,MEDIUM,0.6666666666666666
1171,Streetlight,Pending,23.239283319695957,77.42214595609553,1,MEDIUM,0.6666666666666666
1172,Streetlight,Completed,23.238704916388727,77.42472774498924,0,LOW,0.3333333333333333
1173,Pothole,Pending,23.241488383942997,77.41842802793474,1,MEDIUM,0.6666666666666666
1174,Waste,Pending,23.23963755165356,77.41723791079369,1,MEDIUM,0.6666666666666666
1175,Water Supply,Pending,23.238701253923356,77.42060763719121,2,HIGH,1.0
1176,Pothole,Completed,23.242642608064543,77.42144312501026,0,LOW,0.3333333333333333
1177,Streetlight,Completed,23.242839206009027,77.4195382672523,0,LOW,0.3333333333333333
1178,Waste,Pending,23.23879915286852,77.42290652132664,1,MEDIUM,0.6666666666666666
1179,Pothole,Completed,23.23626692009728,77.41732278840055,0,LOW,0.3333333333333333
1180,Pothole,Completed,23.242015027379672,77.42138583724606,0,LOW,0.3333333333333333
1181,Waste,Completed,23.23863074034848,77.41878827835848,0,LOW,0.3333333333333333
1182,Waste,Pending,23.241581251198323,77.42343875581241,1,MEDIUM,0.6666666666666666
1183,Drainage,Completed,23.236059792364575,77.42398503070633,0,LOW,0.3333333333333333
1184,Waste,Pending,23.2417851946766,77.41846668682443,1,MEDIUM,0.6666666666666666
1185,Waste,Completed,23.237577656141436,77.41890088572818,0,LOW,0.3333333333333333
1186,Pothole,Pending,23.24146152823813,77.42171917577396,1,MEDIUM,0.6666666666666666
1187,Drainage,Pending,23.240028546135672,77.41922573870042,1,MEDIUM,0.6666666666666666
1188,Waste,Pending,23.238092121161205,77.41990917756414,1,MEDIUM,0.6666666666666666
1189,Streetlight,Completed,23.239185927374145,77.42005077684108,0,LOW,0.3333333333333333
1190,Waste,Pending,23.241372636913912,77.41616065368761,1,MEDIUM,0.6666666666666666
1191,Waste,Completed,23.24021178890623,77.41997232450781,0,LOW,0.3333333333333333
1192,Waste,Pending,23.241168825960944,77.41862054445187,1,MEDIUM,0.6666666666666666
1193,Drainage,Completed,23.24395288116903,77.4190137543552,0,LOW,0.3333333333333333
1194,Waste,Completed,23.236871516776574,77.42288726400695,0,LOW,0.3333333333333333
1195,Waste,Pending,23.243234425149936,77.41748698621144,1,MEDIUM,0.6666666666666666
1196,Pothole,Completed,23.240208711875045,77.42162641037349,0,LOW,0.3333333333333333
1197,Drainage,Completed,23.238202431903353,77.41944207413934,0,LOW,0.3333333333333333
1198,Waste,Pending,23.23733937274852,77.41944047966301,1,MEDIUM,0.6666666666666666
1199,Pothole,Completed,23.239621759218444,77.4215807437921,0,LOW,0.3333333333333333
1200,Waste,Pending,23.24184330022385,77.42068010258915,1,MEDIUM,0.6666666666666666
1201,Pothole,Completed,23.239744901759245,77.42114122599445,0,LOW,0.3333333333333333
1202,Streetlight,Completed,23.243022309860493,77.42193636932107,0,LOW,0.3333333333333333
1203,Streetlight,Pending,23.237097648619898,77.41933738323364,1,MEDIUM,0.6666666666666666
1204,Pothole,Pending,23.239975822104302,77.418775526531,1,MEDIUM,0.6666666666666666
1205,Pothole,Completed,23.23749521311117,77.41782969894689,0,LOW,0.3333333333333333
1206,Waste,Completed,23.240727263765248,77.41834917894005,0,LOW,0.3333333333333333
1207,Pothole,Cancelled,23.241773774780192,77.42589818885062,0,LOW,0.3333333333333333
1208,Waste,Pending,23.239158476412637,77.42248935916147,1,MEDIUM,0.6666666666666666
1209,Drainage,Completed,23.234791572286746,77.41729785126759,0,LOW,0.3333333333333333
1210,Water Supply,Cancelled,23.24039789629359,77.41735508408651,1,MEDIUM,0.6666666666666666
1211,Water Supply,Pending,23.240873477103467,77.42096373212344,2,HIGH,1.0
1212,Drainage,Pending,23.24080858950992,77.42109452959475,1,MEDIUM,0.6666666666666666
1213,Streetlight,Completed,23.24247156438364,77.42109776767063,0,LOW,0.3333333333333333
1214,Streetlight,Completed,23.2378578926407,77.4194900884129,0,LOW,0.3333333333333333
1215,Waste,Completed,23.2413604322109,77.41974909148,0,LOW,0.3333333333333333
1216,Streetlight,Completed,23.24238501502495,77.42065575904832,0,LOW,0.3333333333333333
1217,Pothole,Pending,23.236442824831983,77.42017178601259,1,MEDIUM,0.6666666666666666
1218,Pothole,Completed,23.240639303651836,77.4155613992545,0,LOW,0.3333333333333333
1219,Drainage,Pending,23.238991640337986,77.41954040073885,1,MEDIUM,0.6666666666666666
1220,Waste,Pending,23.239836954653796,77.41829718713149,1,MEDIUM,0.6666666666666666
1221,Pothole,Completed,23.240695352967077,77.42035042283781,1,MEDIUM,0.6666666666666666
1222,Water Supply,Pending,23.239025542871772,77.42597051800522,2,HIGH,1.0
1223,Waste,Completed,23.238648583841677,77.42073496333094,0,LOW,0.3333333333333333
1224,Pothole,Completed,23.240068304834978,77.41937294062765,1,MEDIUM,0.6666666666666666
1225,Water Supply,Completed,23.23782550812227,77.42184360300395,1,MEDIUM,0.6666666666666666
1226,Streetlight,Pending,23.237828349742227,77.42096537577441,1,MEDIUM,0.6666666666666666
1227,Pothole,Pending,23.24135874656591,77.4208401889809,1,MEDIUM,0.6666666666666666
1228,Waste,Pending,23.23770241192968,77.42121370118643,1,MEDIUM,0.6666666666666666
1229,Pothole,Cancelled,23.241332625001817,77.42411308712965,0,LOW,0.3333333333333333
1230,Drainage,Completed,23.240925182585705,77.41773822312935,0,LOW,0.3333333333333333
1231,Streetlight,Completed,23.236548386542417,77.42094726415363,0,LOW,0.3333333333333333
1232,Pothole,Pending,23.238644870695328,77.41814723774004,1,MEDIUM,0.6666666666666666
1233,Waste,Cancelled,23.24238821880609,77.42111102529269,0,LOW,0.3333333333333333
1234,Waste,Pending,23.23803766893772,77.41816262697704,1,MEDIUM,0.6666666666666666
1235,Water Supply,Pending,23.23907119147538,77.41916526637279,2,HIGH,1.0
1236,Pothole,Completed,23.240924121786502,77.41940982017152,1,MEDIUM,0.6666666666666666
1237,Streetlight,Cancelled,23.24156678101856,77.4219516334387,0,LOW,0.3333333333333333
1238,Waste,Pending,23.23949692222791,77.42183690888788,1,MEDIUM,0.6666666666666666
1239,Streetlight,Pending,23.238804979610617,77.4175085652471,1,MEDIUM,0.6666666666666666
1240,Water Supply,Cancelled,23.242844739723395,77.420109868222,1,MEDIUM,0.6666666666666666
1241,Streetlight,Pending,23.243477799327593,77.4185808402905,1,MEDIUM,0.6666666666666666
1242,Waste,Pending,23.241957716101563,77.41748299017866,1,MEDIUM,0.6666666666666666
1243,Streetlight,Completed,23.24017063628513,77.41956596589915,0,LOW,0.3333333333333333
1244,Drainage,Completed,23.238383468556716,77.41938303442309,0,LOW,0.3333333333333333
1245,Pothole,Completed,23.238339111186885,77.4248534329727,0,LOW,0.3333333333333333
1246,Drainage,Cancelled,23.24104502821053,77.42086591965072,1,MEDIUM,0.6666666666666666
1247,Streetlight,Completed,23.240836796441776,77.4172447649985,0,LOW,0.3333333333333333
1248,Drainage,Pending,23.242803197185893,77.41887045199167,1,MEDIUM,0.6666666666666666
1249,Streetlight,Cancelled,23.24130090018507,77.42204276659086,0,LOW,0.3333333333333333
1250,Waste,Pending,23.23699383939648,77.42417688554575,1,MEDIUM,0.6666666666666666
1251,Pothole,Pending,23.242103895235445,77.41682803337552,1,MEDIUM,0.6666666666666666
1252,Waste,Pending,23.23800387874537,77.41624015122973,1,MEDIUM,0.6666666666666666
1253,Water Supply,Pending,23.239232057456093,77.42374193035074,2,HIGH,1.0
1254,Drainage,Pending,23.2405004004125,77.42077922835475,1,MEDIUM,0.6666666666666666
1255,Streetlight,Pending,23.243991334979565,77.41826341453626,1,MEDIUM,0.6666666666666666
1256,Pothole,Completed,23.246219837112008,77.42106925817225,0,LOW,0.3333333333333333
1257,Waste,Completed,23.24121344611827,77.41472850452197,0,LOW,0.3333333333333333
1258,Drainage,Pending,23.239633606762556,77.42000675101319,1,MEDIUM,0.6666666666666666
1259,Pothole,Cancelled,23.24106901129696,77.4206556423457,1,MEDIUM,0.6666666666666666
1260,Waste,Pending,23.241775310851747,77.42184854027907,1,MEDIUM,0.6666666666666666
1261,Streetlight,Pending,23.239358664748885,77.41797220809542,1,MEDIUM,0.6666666666666666
1262,Waste,Pending,23.243590422711826,77.4201713743228,1,MEDIUM,0.6666666666666666
1263,Pothole,Pending,23.24046014151838,77.41814915074788,1,MEDIUM,0.6666666666666666
1264,Pothole,Pending,23.240995486178186,77.42051076751135,2,HIGH,1.0
1265,Waste,Completed,23.241331848504107,77.41820930735527,0,LOW,0.3333333333333333
1266,Water Supply,Cancelled,23.240843173221226,77.41918379832168,1,MEDIUM,0.6666666666666666
1267,Waste,Cancelled,23.24167788100094,77.41800836921043,0,LOW,0.3333333333333333
1268,Waste,Pending,23.238765493626904,77.42130227248364,1,MEDIUM,0.6666666666666666
1269,Waste,Completed,23.238883396492103,77.42171690223331,0,LOW,0.3333333333333333
1270,Drainage,Pending,23.237799691534057,77.41953075886009,1,MEDIUM,0.6666666666666666
1271,Pothole,Pending,23.24087900246124,77.42007647598992,2,HIGH,1.0
1272,Streetlight,Completed,23.24155787300702,77.41710281717073,0,LOW,0.3333333333333333
1273,Waste,Completed,23.240915545732303,77.41940064670399,0,LOW,0.3333333333333333
1274,Waste,Pending,23.243348984866692,77.41989959076592,1,MEDIUM,0.6666666666666666
1275,Pothole,Completed,23.23998880796234,77.42524158618207,0,LOW,0.3333333333333333
1276,Drainage,Pending,23.241337483311185,77.41777606594846,1,MEDIUM,0.6666666666666666
1277,Drainage,Completed,23.23781659824772,77.4229283544775,0,LOW,0.3333333333333333
1278,Waste,Pending,23.23922580059505,77.42199371754694,1,MEDIUM,0.6666666666666666
1279,Pothole,Cancelled,23.24139107551513,77.42056127280898,1,MEDIUM,0.6666666666666666
1280,Water Supply,Pending,23.241698204221485,77.4235172409684,2,HIGH,1.0
1281,Pothole,Pending,23.23941206610467,77.42074421094522,2,HIGH,1.0
1282,Drainage,Pending,23.239856801496284,77.42077831839134,1,MEDIUM,0.6666666666666666
1283,Waste,Pending,23.23696425250664,77.41989375869397,1,MEDIUM,0.6666666666666666
